ハイブリッド	-11.2119
フリーウェア	-11.2119
マトリックス	-11.2119
メモリ使用量	-11.2119
エキスパート	-11.3098
インストーラ	-11.3108
オーバヘッド	-11.3119
ガイドライン	-11.3119
オブジェクト	-7.03185
コンピュータ	-7.12177
ソフトウェア	-7.32588
インタプリタ	-7.80461
ソースコード	-7.92514
ハードウェア	-7.99344
アルゴリズム	-7.99411
プロジェクト	-8.05345
サブルーチン	-8.12347
テンプレート	-8.24168
インスタンス	-8.27192
データベース	-8.3153
ネットワーク	-8.39606
インストール	-8.70738
フォーマット	-8.71565
コーディング	-8.77206
クライアント	-8.78875
プログラマー	-8.88772
ドキュメント	-9.03649
ローカル変数	-9.07256
プロシージャ	-9.08069
バイトコード	-9.08376
セキュリティ	-9.1264
コミュニティ	-9.16309
浮動小数点数	-9.18922
リアルタイム	-9.28011
データフロー	-9.28044
ジェネリック	-9.3594
プロトタイプ	-9.38021
インデックス	-9.46104
ダイクストラ	-9.46104
ダウンロード	-9.47776
デストラクタ	-9.5116
コンテキスト	-9.51244
統合開発環境	-9.52973
計算機科学者	-9.53063
ウィジェット	-9.5473
コントロール	-9.56548
コレクション	-9.56549
ジェネリクス	-9.60287
参照カウント	-9.68218
関数呼び出し	-9.68828
パイプライン	-9.69161
コンパイル時	-9.69448
グラフィック	-9.7021
レンダリング	-9.70295
コントローラ	-9.70296
ライブラリを	-9.73998
バックエンド	-9.76818
文脈自由文法	-9.81417
手続き型言語	-9.83105
アドレス空間	-9.83844
割り当てられ	-9.84723
プリミティブ	-9.85631
ユーザー定義	-9.8912
カスタマイズ	-9.91301
ジェネレータ	-9.93929
エディション	-9.93933
ニーモニック	-9.93933
ウェブサイト	-9.96649
メンテナンス	-9.99413
データセット	-9.99837
オープンデータ	-10.0853
インクリメント	-10.1137
アメリカ合衆国	-10.1459
共有ライブラリ	-10.1585
エンドユーザー	-10.1793
パターンマッチ	-10.1798
ファンクション	-10.2137
サードパーティ	-10.2495
テスト駆動開発	-10.2495
フィードバック	-10.2495
ヘッダファイル	-10.2513
文字列リテラル	-10.2513
プリミティブ型	-10.2584
スレッドセーフ	-10.2865
メインフレーム	-10.2866
スレッディング	-10.325
アルファベット	-10.365
ユニットテスト	-10.366
インライン関数	-10.3867
インタープリタ	-10.4066
メモリアドレス	-10.4281
クラスメソッド	-10.4349
バリエーション	-10.4501
代数的データ型	-10.4501
インライン展開	-10.4504
コンポジション	-10.4955
アニメーション	-10.4956
オーバーフロー	-10.5432
ダウンキャスト	-10.5432
マルチメディア	-10.5433
純粋関数型言語	-10.5435
バッチファイル	-10.5441
バージョン番号	-10.5475
アノテーション	-10.5932
アパートメント	-10.5932
ディレクティブ	-10.5932
バックトラック	-10.5932
プログラム全体	-10.6057
ウィキペディア	-10.6458
エルビス演算子	-10.6458
システムコール	-10.6482
ソリューション	-10.7014
チュートリアル	-10.7602
ファームウェア	-10.7602
ボックス化解除	-10.7602
ランタイム環境	-10.763
ファイナライザ	-10.8142
アドレッシング	-10.8227
ディスクリプタ	-10.8227
位置独立コード	-10.8227
コールスタック	-10.8237
スマートフォン	-10.8894
インストーラー	-10.8901
プロダクション	-10.9578
ライフサイクル	-10.9608
デリファレンス	-10.9611
パラメータ多相	-10.9613
アクセラレータ	-11.0377
アップグレード	-11.0377
パスポート試験	-11.0377
ビジーウェイト	-11.0377
オプティマイザ	-11.121
ショートカット	-11.121
プロセス間通信	-11.121
リスト内包表記	-11.121
ワイルドカード	-11.121
アドホック多相	-11.1211
チューリング賞	-11.1212
ポーランド記法	-11.2118
オペレーション	-11.2119
テクノロジーズ	-11.2119
ミューテックス	-11.2119
モンキーパッチ	-11.2119
デイリービルド	-11.3119
プログラミング	-7.01179
インタフェース	-7.95226
コンポーネント	-8.09707
フレームワーク	-8.102
アセンブリ言語	-8.31044
アーキテクチャ	-8.32992
コンストラクタ	-8.68381
オープンソース	-8.716
マイクロソフト	-8.75757
スクリプト言語	-8.80118
グラフィックス	-8.9149
グローバル変数	-9.10594
オーバーライド	-9.29399
標準ライブラリ	-9.30922
コンパイル時に	-9.31003
マルチスレッド	-9.35184
オーバーヘッド	-9.39703
ステートメント	-9.41265
ソフトウェアの	-9.44621
インターネット	-9.46103
パフォーマンス	-9.5119
バインディング	-9.52944
ユーティリティ	-9.5473
プリプロセッサ	-9.54746
